,state,district,recovered,confirmed,deceased,active,date,Classification,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Jains,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density
1211,Bihar,munger,42.0,102.0,1.0,59.0,2020-05-08,Red Zone,801817.0,42.0,137.0,157.0,1424.0,46.0,75.0,307.0,145.0,20.0,29.0,861.0,85782.0,49141.0,167566.0,2838.0,2653.0,17946.0,24259.0,3755.0,64469.0,20237.0,1419.0,958.0
1212,Bihar,munger,43.0,104.0,1.0,60.0,2020-05-09,Red Zone,801817.0,42.0,137.0,157.0,1424.0,46.0,75.0,307.0,145.0,20.0,29.0,861.0,85782.0,49141.0,167566.0,2838.0,2653.0,17946.0,24259.0,3755.0,64469.0,20237.0,1419.0,958.0
1213,Bihar,munger,60.0,115.0,1.0,54.0,2020-05-10,Red Zone,801817.0,42.0,137.0,157.0,1424.0,46.0,75.0,307.0,145.0,20.0,29.0,861.0,85782.0,49141.0,167566.0,2838.0,2653.0,17946.0,24259.0,3755.0,64469.0,20237.0,1419.0,958.0
1214,Bihar,munger,60.0,115.0,1.0,54.0,2020-05-11,Red Zone,801817.0,42.0,137.0,157.0,1424.0,46.0,75.0,307.0,145.0,20.0,29.0,861.0,85782.0,49141.0,167566.0,2838.0,2653.0,17946.0,24259.0,3755.0,64469.0,20237.0,1419.0,958.0
1215,Bihar,munger,60.0,115.0,1.0,54.0,2020-05-12,Red Zone,801817.0,42.0,137.0,157.0,1424.0,46.0,75.0,307.0,145.0,20.0,29.0,861.0,85782.0,49141.0,167566.0,2838.0,2653.0,17946.0,24259.0,3755.0,64469.0,20237.0,1419.0,958.0
1216,Bihar,munger,60.0,122.0,1.0,61.0,2020-05-13,Red Zone,801817.0,42.0,137.0,157.0,1424.0,46.0,75.0,307.0,145.0,20.0,29.0,861.0,85782.0,49141.0,167566.0,2838.0,2653.0,17946.0,24259.0,3755.0,64469.0,20237.0,1419.0,958.0
1217,Bihar,munger,65.0,122.0,1.0,56.0,2020-05-14,Red Zone,801817.0,42.0,137.0,157.0,1424.0,46.0,75.0,307.0,145.0,20.0,29.0,861.0,85782.0,49141.0,167566.0,2838.0,2653.0,17946.0,24259.0,3755.0,64469.0,20237.0,1419.0,958.0
1218,Bihar,nalanda,0.0,28.0,0.0,28.0,2020-04-21,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1219,Bihar,nalanda,2.0,29.0,0.0,27.0,2020-04-22,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1220,Bihar,nalanda,2.0,31.0,0.0,29.0,2020-04-23,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1221,Bihar,nalanda,2.0,34.0,0.0,32.0,2020-04-24,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1222,Bihar,nalanda,2.0,34.0,0.0,32.0,2020-04-25,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1223,Bihar,nalanda,6.0,34.0,0.0,28.0,2020-04-26,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1224,Bihar,nalanda,6.0,35.0,0.0,29.0,2020-04-27,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1225,Bihar,nalanda,6.0,35.0,0.0,29.0,2020-04-28,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1226,Bihar,nalanda,6.0,35.0,0.0,29.0,2020-04-29,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1227,Bihar,nalanda,12.0,35.0,0.0,23.0,2020-04-30,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1228,Bihar,nalanda,12.0,36.0,0.0,24.0,2020-05-01,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1229,Bihar,nalanda,25.0,36.0,0.0,11.0,2020-05-02,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1230,Bihar,nalanda,29.0,36.0,0.0,7.0,2020-05-03,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1231,Bihar,nalanda,29.0,36.0,0.0,7.0,2020-05-04,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1232,Bihar,nalanda,30.0,36.0,0.0,6.0,2020-05-05,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1233,Bihar,nalanda,30.0,36.0,0.0,6.0,2020-05-06,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1234,Bihar,nalanda,30.0,36.0,0.0,6.0,2020-05-07,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1235,Bihar,nalanda,35.0,37.0,0.0,2.0,2020-05-08,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1236,Bihar,nalanda,35.0,39.0,0.0,4.0,2020-05-09,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1237,Bihar,nalanda,35.0,50.0,0.0,15.0,2020-05-10,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1238,Bihar,nalanda,36.0,51.0,0.0,15.0,2020-05-11,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1239,Bihar,nalanda,36.0,51.0,0.0,15.0,2020-05-12,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1240,Bihar,nalanda,36.0,63.0,0.0,27.0,2020-05-13,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1241,Bihar,nalanda,36.0,66.0,0.0,30.0,2020-05-14,Orange Zone,1519933.0,48.0,216.0,238.0,2578.0,51.0,82.0,523.0,561.0,22.0,31.0,1587.0,102522.0,43761.0,237574.0,3720.0,4156.0,43848.0,29239.0,7955.0,133032.0,38617.0,2354.0,1220.0
1242,Bihar,nawada,0.0,3.0,0.0,3.0,2020-04-21,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1243,Bihar,nawada,1.0,3.0,0.0,2.0,2020-04-22,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1244,Bihar,nawada,1.0,3.0,0.0,2.0,2020-04-23,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1245,Bihar,nawada,1.0,3.0,0.0,2.0,2020-04-24,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1246,Bihar,nawada,1.0,3.0,0.0,2.0,2020-04-25,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1247,Bihar,nawada,2.0,3.0,0.0,1.0,2020-04-26,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1248,Bihar,nawada,2.0,4.0,0.0,2.0,2020-04-27,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1249,Bihar,nawada,2.0,4.0,0.0,2.0,2020-04-28,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1250,Bihar,nawada,2.0,4.0,0.0,2.0,2020-04-29,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1251,Bihar,nawada,2.0,4.0,0.0,2.0,2020-04-30,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1252,Bihar,nawada,2.0,4.0,0.0,2.0,2020-05-01,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1253,Bihar,nawada,2.0,4.0,0.0,2.0,2020-05-02,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1254,Bihar,nawada,2.0,4.0,0.0,2.0,2020-05-03,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1255,Bihar,nawada,2.0,4.0,0.0,2.0,2020-05-04,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1256,Bihar,nawada,2.0,4.0,0.0,2.0,2020-05-05,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1257,Bihar,nawada,3.0,4.0,0.0,1.0,2020-05-06,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1258,Bihar,nawada,3.0,4.0,0.0,1.0,2020-05-07,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1259,Bihar,nawada,3.0,5.0,0.0,2.0,2020-05-08,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1260,Bihar,nawada,3.0,5.0,0.0,2.0,2020-05-09,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1261,Bihar,nawada,3.0,7.0,0.0,4.0,2020-05-10,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1262,Bihar,nawada,3.0,13.0,0.0,10.0,2020-05-11,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1263,Bihar,nawada,3.0,13.0,0.0,10.0,2020-05-12,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1264,Bihar,nawada,3.0,24.0,0.0,21.0,2020-05-13,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1265,Bihar,nawada,3.0,24.0,0.0,21.0,2020-05-14,Orange Zone,1091012.0,22.0,98.0,108.0,1924.0,23.0,37.0,374.0,279.0,10.0,14.0,1194.0,45323.0,20522.0,163118.0,1322.0,1841.0,28411.0,15948.0,3991.0,64585.0,10224.0,2492.0,889.0
1266,Bihar,patna,0.0,8.0,0.0,8.0,2020-04-21,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1267,Bihar,patna,5.0,16.0,0.0,11.0,2020-04-22,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1268,Bihar,patna,5.0,24.0,0.0,19.0,2020-04-23,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1269,Bihar,patna,5.0,26.0,0.0,21.0,2020-04-24,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1270,Bihar,patna,5.0,33.0,0.0,28.0,2020-04-25,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1271,Bihar,patna,5.0,33.0,0.0,28.0,2020-04-26,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1272,Bihar,patna,5.0,39.0,0.0,34.0,2020-04-27,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1273,Bihar,patna,5.0,39.0,0.0,34.0,2020-04-28,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1274,Bihar,patna,5.0,42.0,0.0,37.0,2020-04-29,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1275,Bihar,patna,6.0,44.0,0.0,38.0,2020-04-30,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1276,Bihar,patna,6.0,44.0,0.0,38.0,2020-05-01,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1277,Bihar,patna,6.0,44.0,0.0,38.0,2020-05-02,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1278,Bihar,patna,12.0,44.0,0.0,32.0,2020-05-03,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1279,Bihar,patna,13.0,44.0,0.0,31.0,2020-05-04,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1280,Bihar,patna,13.0,44.0,0.0,31.0,2020-05-05,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1281,Bihar,patna,13.0,46.0,0.0,33.0,2020-05-06,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1282,Bihar,patna,18.0,47.0,0.0,29.0,2020-05-07,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1283,Bihar,patna,20.0,52.0,0.0,32.0,2020-05-08,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1284,Bihar,patna,21.0,52.0,0.0,31.0,2020-05-09,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1285,Bihar,patna,23.0,61.0,1.0,37.0,2020-05-10,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1286,Bihar,patna,35.0,72.0,1.0,36.0,2020-05-11,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1287,Bihar,patna,36.0,79.0,1.0,42.0,2020-05-12,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1288,Bihar,patna,36.0,99.0,2.0,61.0,2020-05-13,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1289,Bihar,patna,35.0,99.0,2.0,62.0,2020-05-14,Red Zone,3459679.0,476.0,692.0,821.0,7065.0,293.0,473.0,1877.0,2151.0,129.0,180.0,4202.0,552103.0,321307.0,867118.0,61156.0,40692.0,132582.0,176114.0,49821.0,452340.0,231255.0,3202.0,1803.0
1290,Bihar,rohtas,0.0,1.0,0.0,1.0,2020-04-21,Red Zone,1799832.0,46.0,167.0,187.0,1555.0,45.0,73.0,363.0,252.0,20.0,28.0,951.0,95678.0,41659.0,252736.0,4727.0,4594.0,36279.0,49892.0,10819.0,161555.0,25242.0,3850.0,763.0
1291,Bihar,rohtas,0.0,1.0,0.0,1.0,2020-04-22,Red Zone,1799832.0,46.0,167.0,187.0,1555.0,45.0,73.0,363.0,252.0,20.0,28.0,951.0,95678.0,41659.0,252736.0,4727.0,4594.0,36279.0,49892.0,10819.0,161555.0,25242.0,3850.0,763.0
1292,Bihar,rohtas,0.0,7.0,0.0,7.0,2020-04-23,Red Zone,1799832.0,46.0,167.0,187.0,1555.0,45.0,73.0,363.0,252.0,20.0,28.0,951.0,95678.0,41659.0,252736.0,4727.0,4594.0,36279.0,49892.0,10819.0,161555.0,25242.0,3850.0,763.0
1293,Bihar,rohtas,0.0,7.0,0.0,7.0,2020-04-24,Red Zone,1799832.0,46.0,167.0,187.0,1555.0,45.0,73.0,363.0,252.0,20.0,28.0,951.0,95678.0,41659.0,252736.0,4727.0,4594.0,36279.0,49892.0,10819.0,161555.0,25242.0,3850.0,763.0
1294,Bihar,rohtas,0.0,9.0,0.0,9.0,2020-04-25,Red Zone,1799832.0,46.0,167.0,187.0,1555.0,45.0,73.0,363.0,252.0,20.0,28.0,951.0,95678.0,41659.0,252736.0,4727.0,4594.0,36279.0,49892.0,10819.0,161555.0,25242.0,3850.0,763.0
1295,Bihar,rohtas,0.0,15.0,0.0,15.0,2020-04-26,Red Zone,1799832.0,46.0,167.0,187.0,1555.0,45.0,73.0,363.0,252.0,20.0,28.0,951.0,95678.0,41659.0,252736.0,4727.0,4594.0,36279.0,49892.0,10819.0,161555.0,25242.0,3850.0,763.0
1296,Bihar,rohtas,0.0,31.0,0.0,31.0,2020-04-27,Red Zone,1799832.0,46.0,167.0,187.0,1555.0,45.0,73.0,363.0,252.0,20.0,28.0,951.0,95678.0,41659.0,252736.0,4727.0,4594.0,36279.0,49892.0,10819.0,161555.0,25242.0,3850.0,763.0
1297,Bihar,rohtas,0.0,31.0,0.0,31.0,2020-04-28,Red Zone,1799832.0,46.0,167.0,187.0,1555.0,45.0,73.0,363.0,252.0,20.0,28.0,951.0,95678.0,41659.0,252736.0,4727.0,4594.0,36279.0,49892.0,10819.0,161555.0,25242.0,3850.0,763.0
1298,Bihar,rohtas,0.0,34.0,0.0,34.0,2020-04-29,Red Zone,1799832.0,46.0,167.0,187.0,1555.0,45.0,73.0,363.0,252.0,20.0,28.0,951.0,95678.0,41659.0,252736.0,4727.0,4594.0,36279.0,49892.0,10819.0,161555.0,25242.0,3850.0,763.0
