,state,district,recovered,confirmed,deceased,active,date,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density,Population,Classification_GreenZone,Classification_OrangeZone,Classification_RedZone,diff,BERT_label,BERT_label_1,BERT_label_2,BERT_label_3,BERT_label_4,BERT_label_5
3509,Haryana,jhajjar,0.0,74.0,0.0,74.0,2020-05-08,676091.0,260.0,305.0,524.0,2169.0,275.0,446.0,452.0,219.0,171.0,859.0,78328.0,70149.0,160046.0,9674.0,5034.0,19241.0,52868.0,14298.0,58826.0,133448.0,1868.0,522.0,958405.0,0,1,0,18.0,3,0,0,1,0,0
3510,Haryana,jhajjar,10.0,74.0,0.0,64.0,2020-05-09,676091.0,260.0,305.0,524.0,2169.0,275.0,446.0,452.0,219.0,171.0,859.0,78328.0,70149.0,160046.0,9674.0,5034.0,19241.0,52868.0,14298.0,58826.0,133448.0,1868.0,522.0,958405.0,0,1,0,10.0,2,0,1,0,0,0
3511,Haryana,jhajjar,10.0,74.0,0.0,64.0,2020-05-10,676091.0,260.0,305.0,524.0,2169.0,275.0,446.0,452.0,219.0,171.0,859.0,78328.0,70149.0,160046.0,9674.0,5034.0,19241.0,52868.0,14298.0,58826.0,133448.0,1868.0,522.0,958405.0,0,1,0,4.0,2,0,1,0,0,0
3512,Haryana,jhajjar,10.0,83.0,0.0,73.0,2020-05-11,676091.0,260.0,305.0,524.0,2169.0,275.0,446.0,452.0,219.0,171.0,859.0,78328.0,70149.0,160046.0,9674.0,5034.0,19241.0,52868.0,14298.0,58826.0,133448.0,1868.0,522.0,958405.0,0,1,0,10.0,2,0,1,0,0,0
3513,Haryana,jhajjar,10.0,83.0,0.0,73.0,2020-05-12,676091.0,260.0,305.0,524.0,2169.0,275.0,446.0,452.0,219.0,171.0,859.0,78328.0,70149.0,160046.0,9674.0,5034.0,19241.0,52868.0,14298.0,58826.0,133448.0,1868.0,522.0,958405.0,0,1,0,9.0,2,0,1,0,0,0
3514,Haryana,jhajjar,24.0,84.0,0.0,60.0,2020-05-13,676091.0,260.0,305.0,524.0,2169.0,275.0,446.0,452.0,219.0,171.0,859.0,78328.0,70149.0,160046.0,9674.0,5034.0,19241.0,52868.0,14298.0,58826.0,133448.0,1868.0,522.0,958405.0,0,1,0,10.0,2,0,1,0,0,0
3515,Haryana,jhajjar,24.0,87.0,0.0,63.0,2020-05-14,676091.0,260.0,305.0,524.0,2169.0,275.0,446.0,452.0,219.0,171.0,859.0,78328.0,70149.0,160046.0,9674.0,5034.0,19241.0,52868.0,14298.0,58826.0,133448.0,1868.0,522.0,958405.0,0,1,0,13.0,3,0,0,1,0,0
3520,Haryana,mahendragarh,0.0,5.0,0.0,5.0,2020-05-11,630255.0,144.0,303.0,460.0,1894.0,270.0,439.0,363.0,157.0,169.0,770.0,44216.0,45359.0,143479.0,5827.0,2624.0,13908.0,45775.0,8538.0,60296.0,108389.0,1900.0,485.0,922088.0,1,0,0,3.0,2,0,1,0,0,0
3521,Haryana,mahendragarh,0.0,5.0,0.0,5.0,2020-05-12,630255.0,144.0,303.0,460.0,1894.0,270.0,439.0,363.0,157.0,169.0,770.0,44216.0,45359.0,143479.0,5827.0,2624.0,13908.0,45775.0,8538.0,60296.0,108389.0,1900.0,485.0,922088.0,1,0,0,3.0,2,0,1,0,0,0
3522,Haryana,mahendragarh,0.0,5.0,0.0,5.0,2020-05-13,630255.0,144.0,303.0,460.0,1894.0,270.0,439.0,363.0,157.0,169.0,770.0,44216.0,45359.0,143479.0,5827.0,2624.0,13908.0,45775.0,8538.0,60296.0,108389.0,1900.0,485.0,922088.0,1,0,0,1.0,1,1,0,0,0,0
3523,Haryana,mahendragarh,0.0,6.0,0.0,6.0,2020-05-14,630255.0,144.0,303.0,460.0,1894.0,270.0,439.0,363.0,157.0,169.0,770.0,44216.0,45359.0,143479.0,5827.0,2624.0,13908.0,45775.0,8538.0,60296.0,108389.0,1900.0,485.0,922088.0,1,0,0,2.0,2,0,1,0,0,0
3528,Haryana,rewari,0.0,5.0,0.0,5.0,2020-05-13,636947.0,249.0,270.0,478.0,1979.0,247.0,400.0,421.0,208.0,153.0,780.0,69305.0,62667.0,197032.0,10676.0,5121.0,18092.0,58897.0,12161.0,65143.0,122608.0,1559.0,562.0,900332.0,1,0,0,2.0,2,0,1,0,0,0
3529,Haryana,rewari,0.0,6.0,0.0,6.0,2020-05-14,636947.0,249.0,270.0,478.0,1979.0,247.0,400.0,421.0,208.0,153.0,780.0,69305.0,62667.0,197032.0,10676.0,5121.0,18092.0,58897.0,12161.0,65143.0,122608.0,1559.0,562.0,900332.0,1,0,0,3.0,2,0,1,0,0,0
3534,Himachal Pradesh,chamba,3.0,6.0,0.0,3.0,2020-04-25,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3535,Himachal Pradesh,chamba,4.0,6.0,0.0,2.0,2020-04-26,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3536,Himachal Pradesh,chamba,4.0,6.0,0.0,2.0,2020-04-27,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3537,Himachal Pradesh,chamba,4.0,6.0,0.0,2.0,2020-04-28,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3538,Himachal Pradesh,chamba,4.0,6.0,0.0,2.0,2020-04-29,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3539,Himachal Pradesh,chamba,5.0,6.0,0.0,1.0,2020-04-30,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3540,Himachal Pradesh,chamba,5.0,6.0,0.0,1.0,2020-05-01,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3541,Himachal Pradesh,chamba,6.0,6.0,0.0,0.0,2020-05-02,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3542,Himachal Pradesh,chamba,6.0,6.0,0.0,0.0,2020-05-03,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3543,Himachal Pradesh,chamba,6.0,6.0,0.0,0.0,2020-05-04,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3544,Himachal Pradesh,chamba,6.0,6.0,0.0,0.0,2020-05-05,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3545,Himachal Pradesh,chamba,6.0,6.0,0.0,0.0,2020-05-06,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,0.0,1,1,0,0,0,0
3546,Himachal Pradesh,chamba,6.0,8.0,0.0,2.0,2020-05-07,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,2.0,2,0,1,0,0,0
3547,Himachal Pradesh,chamba,6.0,9.0,0.0,3.0,2020-05-08,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,3.0,2,0,1,0,0,0
3548,Himachal Pradesh,chamba,6.0,9.0,0.0,3.0,2020-05-09,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,3.0,2,0,1,0,0,0
3549,Himachal Pradesh,chamba,6.0,9.0,0.0,3.0,2020-05-10,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,3.0,2,0,1,0,0,0
3550,Himachal Pradesh,chamba,6.0,12.0,0.0,6.0,2020-05-11,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,4.0,2,0,1,0,0,0
3551,Himachal Pradesh,chamba,6.0,12.0,0.0,6.0,2020-05-12,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,3.0,2,0,1,0,0,0
3552,Himachal Pradesh,chamba,6.0,12.0,0.0,6.0,2020-05-13,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,3.0,2,0,1,0,0,0
3553,Himachal Pradesh,chamba,6.0,12.0,0.0,6.0,2020-05-14,323842.0,97.0,72.0,110.0,950.0,79.0,128.0,222.0,38.0,49.0,498.0,13836.0,21458.0,83656.0,2391.0,1615.0,5117.0,8880.0,5074.0,15506.0,96451.0,6528.0,80.0,519080.0,0,1,0,3.0,2,0,1,0,0,0
3558,Himachal Pradesh,hamirpur,0.0,2.0,0.0,2.0,2020-04-25,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3559,Himachal Pradesh,hamirpur,0.0,2.0,0.0,2.0,2020-04-26,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3560,Himachal Pradesh,hamirpur,0.0,2.0,0.0,2.0,2020-04-27,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3561,Himachal Pradesh,hamirpur,0.0,2.0,0.0,2.0,2020-04-28,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3562,Himachal Pradesh,hamirpur,0.0,2.0,0.0,2.0,2020-04-29,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3563,Himachal Pradesh,hamirpur,0.0,2.0,0.0,2.0,2020-04-30,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3564,Himachal Pradesh,hamirpur,2.0,2.0,0.0,0.0,2020-05-01,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3565,Himachal Pradesh,hamirpur,2.0,2.0,0.0,0.0,2020-05-02,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3566,Himachal Pradesh,hamirpur,2.0,2.0,0.0,0.0,2020-05-03,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3567,Himachal Pradesh,hamirpur,2.0,2.0,0.0,0.0,2020-05-04,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3568,Himachal Pradesh,hamirpur,2.0,2.0,0.0,0.0,2020-05-05,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3569,Himachal Pradesh,hamirpur,2.0,2.0,0.0,0.0,2020-05-06,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3570,Himachal Pradesh,hamirpur,2.0,2.0,0.0,0.0,2020-05-07,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,0.0,1,1,0,0,0,0
3571,Himachal Pradesh,hamirpur,2.0,3.0,0.0,1.0,2020-05-08,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,1.0,1,1,0,0,0,0
3572,Himachal Pradesh,hamirpur,2.0,4.0,0.0,2.0,2020-05-09,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,2.0,2,0,1,0,0,0
3573,Himachal Pradesh,hamirpur,2.0,4.0,0.0,2.0,2020-05-10,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,2.0,2,0,1,0,0,0
3574,Himachal Pradesh,hamirpur,2.0,4.0,0.0,2.0,2020-05-11,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,2.0,2,0,1,0,0,0
3575,Himachal Pradesh,hamirpur,2.0,6.0,0.0,4.0,2020-05-12,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,3.0,2,0,1,0,0,0
3576,Himachal Pradesh,hamirpur,2.0,6.0,0.0,4.0,2020-05-13,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,2.0,2,0,1,0,0,0
3577,Himachal Pradesh,hamirpur,2.0,7.0,0.0,5.0,2020-05-14,653299.0,26.0,91.0,214.0,1291.0,33.0,73.0,250.0,123.0,40.0,738.0,55300.0,20175.0,112016.0,1757.0,1196.0,11037.0,24522.0,3791.0,59612.0,40314.0,1118.0,406.0,1104285.0,0,1,0,3.0,2,0,1,0,0,0
3582,Himachal Pradesh,kangra,3.0,5.0,1.0,1.0,2020-04-25,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3583,Himachal Pradesh,kangra,3.0,5.0,1.0,1.0,2020-04-26,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3584,Himachal Pradesh,kangra,3.0,5.0,1.0,1.0,2020-04-27,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3585,Himachal Pradesh,kangra,4.0,5.0,1.0,0.0,2020-04-28,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3586,Himachal Pradesh,kangra,4.0,5.0,1.0,0.0,2020-04-29,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3587,Himachal Pradesh,kangra,4.0,5.0,1.0,0.0,2020-04-30,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3588,Himachal Pradesh,kangra,4.0,5.0,1.0,0.0,2020-05-01,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3589,Himachal Pradesh,kangra,4.0,5.0,1.0,0.0,2020-05-02,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3590,Himachal Pradesh,kangra,4.0,5.0,1.0,0.0,2020-05-03,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3591,Himachal Pradesh,kangra,4.0,5.0,1.0,0.0,2020-05-04,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3592,Himachal Pradesh,kangra,4.0,5.0,1.0,0.0,2020-05-05,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,0.0,1,1,0,0,0,0
3593,Himachal Pradesh,kangra,4.0,6.0,1.0,1.0,2020-05-06,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,1.0,1,1,0,0,0,0
3594,Himachal Pradesh,kangra,4.0,6.0,1.0,1.0,2020-05-07,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,1.0,1,1,0,0,0,0
3595,Himachal Pradesh,kangra,4.0,7.0,1.0,2.0,2020-05-08,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,2.0,2,0,1,0,0,0
3596,Himachal Pradesh,kangra,4.0,8.0,1.0,3.0,2020-05-09,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,3.0,2,0,1,0,0,0
3597,Himachal Pradesh,kangra,4.0,9.0,1.0,4.0,2020-05-10,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,3.0,2,0,1,0,0,0
3598,Himachal Pradesh,kangra,4.0,10.0,1.0,5.0,2020-05-11,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,4.0,2,0,1,0,0,0
3599,Himachal Pradesh,kangra,4.0,14.0,1.0,9.0,2020-05-12,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,7.0,2,0,1,0,0,0
3600,Himachal Pradesh,kangra,4.0,15.0,1.0,10.0,2020-05-13,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,7.0,2,0,1,0,0,0
3601,Himachal Pradesh,kangra,4.0,17.0,1.0,12.0,2020-05-14,1152640.0,369.0,252.0,353.0,2878.0,206.0,333.0,706.0,101.0,127.0,1506.0,39007.0,148361.0,301652.0,12858.0,8053.0,22753.0,69192.0,22727.0,91236.0,301016.0,5739.0,263.0,1510075.0,0,1,0,8.0,2,0,1,0,0,0
3606,Himachal Pradesh,sirmaur,1.0,1.0,0.0,0.0,2020-04-25,362645.0,77.0,61.0,105.0,930.0,87.0,140.0,209.0,44.0,53.0,483.0,21054.0,28904.0,81082.0,3852.0,2220.0,8593.0,17523.0,7459.0,23352.0,75607.0,2825.0,188.0,529855.0,0,1,0,0.0,1,1,0,0,0,0
3607,Himachal Pradesh,sirmaur,1.0,2.0,0.0,1.0,2020-04-26,362645.0,77.0,61.0,105.0,930.0,87.0,140.0,209.0,44.0,53.0,483.0,21054.0,28904.0,81082.0,3852.0,2220.0,8593.0,17523.0,7459.0,23352.0,75607.0,2825.0,188.0,529855.0,0,1,0,1.0,1,1,0,0,0,0
3608,Himachal Pradesh,sirmaur,1.0,2.0,0.0,1.0,2020-04-27,362645.0,77.0,61.0,105.0,930.0,87.0,140.0,209.0,44.0,53.0,483.0,21054.0,28904.0,81082.0,3852.0,2220.0,8593.0,17523.0,7459.0,23352.0,75607.0,2825.0,188.0,529855.0,0,1,0,1.0,1,1,0,0,0,0
3609,Himachal Pradesh,sirmaur,2.0,2.0,0.0,0.0,2020-04-28,362645.0,77.0,61.0,105.0,930.0,87.0,140.0,209.0,44.0,53.0,483.0,21054.0,28904.0,81082.0,3852.0,2220.0,8593.0,17523.0,7459.0,23352.0,75607.0,2825.0,188.0,529855.0,0,1,0,1.0,1,1,0,0,0,0
3610,Himachal Pradesh,sirmaur,2.0,2.0,0.0,0.0,2020-04-29,362645.0,77.0,61.0,105.0,930.0,87.0,140.0,209.0,44.0,53.0,483.0,21054.0,28904.0,81082.0,3852.0,2220.0,8593.0,17523.0,7459.0,23352.0,75607.0,2825.0,188.0,529855.0,0,1,0,1.0,1,1,0,0,0,0
